campaign_id,phase_id,acquisition_id,condition_set_id,condition_name,value_text,value_number,unit,source,uncertainty_value,uncertainty_unit,uncertainty_type,notes
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A045,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A046,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A047,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A048,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A049,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A050,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A051,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A052,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A053,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A054,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A055,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A056,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A057,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A058,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A059,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A060,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A061,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A062,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A063,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A064,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A065,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A066,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A067,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A068,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A069,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A070,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A071,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A072,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A073,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A074,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A075,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A076,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A077,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A078,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A079,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A080,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A081,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A082,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A083,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A084,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A085,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A086,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A087,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A088,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A089,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A090,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A091,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A092,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A093,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A094,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A095,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A096,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A097,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A098,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A099,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000000NS-A100,PT01-COND-0000000NS,programmed_process_trigger_delay,,0,ns,active_recipe_0ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A001,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A002,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A003,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A004,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A005,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A006,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A007,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A008,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A009,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A010,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A011,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A012,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A013,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A014,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A015,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A016,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A017,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A018,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A019,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A020,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A021,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A022,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A023,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A024,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A025,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A026,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A027,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A028,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A029,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A030,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A031,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A032,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A033,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A034,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A035,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A036,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A037,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A038,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A039,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A040,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A041,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A042,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A043,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A044,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A045,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A046,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A047,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A048,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A049,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A050,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A051,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A052,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A053,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A054,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A055,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A056,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A057,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A058,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A059,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A060,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A061,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A062,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A063,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A064,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A065,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
system_recalibration_001,PT-01,PT01-TC08-0000100NS-A066,PT01-COND-0000100NS,programmed_process_trigger_delay,,100,ns,active_recipe_100ns.json,,,,setpoint
