"path","bytes","status","error"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\x\0008\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\x\0009\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\x\0009\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0000\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0000\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0001\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0001\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0002\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0002\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0003\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0003\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0004\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0004\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0005\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0005\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0006\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0006\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0007\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0007\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0008\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0008\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0009\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\detectors\y\0009\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0000\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0000\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0001\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0001\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0002\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0002\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0003\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0003\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0004\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0004\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0005\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0005\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0006\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0006\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0007\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0007\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0008\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0008\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0009\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0010\timing\dio\0009\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0000\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0000\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0001\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0001\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0002\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0002\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0003\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0003\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0004\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0004\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0005\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0005\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0006\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0006\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0007\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0007\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0008\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0008\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0009\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0009\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0010\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0010\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0011\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0011\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0012\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0012\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0013\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0013\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0014\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0014\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0015\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0015\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0016\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0016\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0017\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0017\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0018\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0018\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0019\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0019\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0020\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0020\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0021\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0021\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0022\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0022\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0023\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0023\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0024\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0024\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0025\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0025\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0026\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0026\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0027\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0027\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0028\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0028\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0029\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0029\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0030\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0030\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0031\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0031\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0032\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0032\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0033\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0033\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0034\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0034\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0035\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0035\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0036\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0036\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0037\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0037\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0038\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0038\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0039\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0039\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0040\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0040\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0041\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0041\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0042\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0042\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0043\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0043\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0044\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0044\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0045\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0045\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0046\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0046\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0047\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0047\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0048\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0048\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0049\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0049\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0050\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0050\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0051\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0051\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0052\timestamp.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0052\value.npy","1842240","DELETED",""
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\hf2_deferred_capacity_20260907\count_0100\detectors\x\0053\timestamp.npy","1842240","DELETED",""
